,Name,Sex
7148,Stanley L. Winer,1
7149,Stanley R. Pliska,1
7150,Stanley Reiter,1
7151,Stanley S. Reynolds,1
7152,Stanley Zionts,1
7153,Stavros B. Thomadakis,1
7154,Stavros Panageas,1
7155,Stavros Peristiani,1
7156,Stefan Bender,1
7157,Stefan D. Bloomfield,1
7158,Stefan Dercon,1
7159,Stefan G. N. Hoderlein,1
7160,Stefan Gerlach,1
7161,Stefan Haigner,
7162,Stefan Hoderlein,
7163,Stefan Krasa,1
7164,Stefan Lewellen,1
7165,Stefan Mittnik,1
7166,Stefan Nagel,1
7167,Stefan Reichelstein,1
7168,Stefan Szymanski,1
7169,Stefan T. Trautmann,1
7170,Stefania Albanesi,
7171,Stefania Garetto,0
7172,Stefanie Haller,
7173,Stefanie Sieber,0
7174,Stefanie Stantcheva,0
7175,Stefano DellaVigna,1
7176,Stefano Gagliarducci,
7177,Stefano Giglio,1
7178,Stefano Lovo,1
7179,Stefano M. Bertozzi,1
7180,Stefano Scarpetta,1
7181,Steffen Altmann,
7182,Steffen Andersen,1
7183,Stelios Michalopoulos,1
7184,Sten Nyberg,1
7185,Stephan Danninger,1
7186,Stephan Heblich,1
7187,Stephan Meier,1
7188,Stephan Seiler,
7189,Stephan Siegel,1
7190,Stephanie E. Curcuru,0
7191,Stephanie Houghton,0
7192,Stephanie Riegg Cellini,0
7193,Stephanie Schmitt-Grohé,0
7194,Stephanie Schmitt‐Grohé,
7195,Stephanie W. Wang,0
7196,Stephen A. Clark,
7197,Stephen A. Ross,1
7198,Stephen A. Woodbury,1
7199,Stephen Ansolabehere,1
7200,Stephen B. Billings,1
7201,Stephen Bond,
7202,Stephen C. Smith,1
7203,Stephen Coate,1
7204,Stephen D. Oliner,
7205,Stephen D. Smith,1
7206,Stephen D. Williamson,1
7207,Stephen E. Haynes,1
7208,Stephen E. Spear,1
7209,Stephen Enke,1
7210,Stephen Erfle,1
7211,Stephen F. LeRoy,1
7212,Stephen Figlewski,1
7213,Stephen G. Bronars,1
7214,Stephen G. Cecchetti,1
7215,Stephen G. Dimmock,1
7216,Stephen G. Donald,1
7217,Stephen Hymer,
7218,Stephen J. Berardi,1
7219,Stephen J. Carroll,1
7220,Stephen J. DeCanio,1
7221,Stephen J. Nickell,1
7222,Stephen J. Redding,1
7223,Stephen J. Terry,1
7224,Stephen J. Trejo,1
7225,Stephen J. Turnovsky,1
7226,Stephen Knack,1
7227,Stephen L. Parente,1
7228,Stephen L. Ross,1
7229,Stephen Leider,1
7230,Stephen M. Calabrese,
7231,Stephen M. Goldfeld,1
7232,Stephen M. Stigler,1
7233,Stephen Machin,1
7234,Stephen McCafferty,1
7235,Stephen Morris,1
7236,Stephen Nickell,1
7237,Stephen P. Allen,1
7238,Stephen P. Coelen,1
7239,Stephen P. Dresch,1
7240,Stephen P. Holland,1
7241,Stephen P. King,1
7242,Stephen P. Magee,
7243,Stephen P. Ryan,1
7244,Stephen P. Zeldes,1
7245,Stephen Portnoy,1
7246,Stephen R. Cosslett,1
7247,Stephen R. G. Jones,1
7248,Stephen R. Sacks,1
7249,Stephen Rassenti,1
7250,Stephen Redding,1
7251,Stephen Ross,1
7252,Stephen Ross Yeaple,1
7253,Stephen S. Golub,1
7254,Stephen Salant,1
7255,Stephen Silver,1
7256,Stephen Smith,1
7257,Stephen T. Marston,1
7258,Stephen V. Burks,1
7259,Stephen V. Cameron,1
7260,Stephen W. Salant,1
7261,Stephen Weinberg,1
7262,Stephen Williamson,1
7263,Stephen Yeaple,1
7264,Stephen Yeo,1
7265,Stergios Skaperdas,1
7266,Steve Berry,
7267,Steve Dowrick,1
7268,Steve Smale,1
7269,Steve Williams,1
7270,Steve Williamson,
7271,Steven A. Lippman,1
7272,Steven A. Matthews,1
7273,Steven A. Sharpe,1
7274,Steven A. Smith,1
7275,Steven Berry,1
7276,Steven C. Salop,1
7277,Steven Callander,1
7278,Steven D. Levitt,1
7279,Steven E. Landsburg,1
7280,Steven E. Satchell,
7281,Steven Elliott,1
7282,Steven F. Lehrer,
7283,Steven F. Maier,1
7284,Steven F. Venti,1
7285,Steven G. Allen,1
7286,Steven G. Craig,1
7287,Steven G. Rivkin,1
7288,Steven Garber,1
7289,Steven H. Lustgarten,1
7290,Steven Huddart,1
7291,Steven Husted,1
7292,Steven J. Brams,1
7293,Steven J. Davis,1
7294,Steven J. Kachelmeier,1
7295,Steven J. Matusz,1
7296,Steven Klepper,1
7297,Steven Levitt,1
7298,Steven M. Fazzari,1
7299,Steven M. Goldman,1
7300,Steven M. Sheffrin,1
7301,Steven Matthews,1
7302,Steven Matusz,1
7303,Steven N. Braun,1
7304,Steven N. Durlauf,1
7305,Steven N. Kaplan,1
7306,Steven N. Wiggins,1
7307,Steven Ongena,1
7308,Steven R. Williams,1
7309,Steven Raphael,1
7310,Steven Salop,1
7311,Steven Shavell,1
7312,Steven Slutsky,1
7313,Steven Stern,1
7314,Steven T. Anderson,1
7315,Steven T. Berry,1
7316,Steven Tadelis,1
7317,Steven Weinberg,1
7318,Stewart C. Myers,1
7319,Stijn Claessens,1
7320,Stijn Van Nieuwerburgh,
7321,Stratis Kounias,1
7322,Stuart E. Thiel,1
7323,Stuart I. Greenbaum,1
7324,Stuart J. Thorson,1
7325,Stuart Mestelman,
7326,Stylianos Perrakis,
7327,Stéphane Bonhomme,1
7328,Stéphane Guibaud,1
7329,Stéphane Villeneuve,1
7330,Su Wang,0
7331,Subir Bose,1
7332,Subir. K. Chakrabarti,1
7333,Subramaniam Ramanarayanan,1
7334,Subramanian Swamy,1
7335,Sudhakar D. Deshmukh,1
7336,Sudhir Alladi Venkatesh,1
7337,Sudipto Bhattacharya,1
7338,Sue K. Stockly,0
7339,Sujata Visaria,0
7340,Sujoy Mukerji,1
7341,Sukkoo Kim,1
7342,Sule Alan,
7343,Suleyman Basak,1
7344,Sumit Agarwal,1
7345,Sumru Altug,0
7346,Sumru Altuğ,
7347,Sun-Bin Kim,1
7348,Sungjin Cho,
7349,Sunita Sah,0
7350,Sunwoong Kim,1
7351,Supreet Kaur,0
7352,Supriya Sarnikar,0
7353,Surachai Khitatrakun,1
7354,Suresh M. Sundaresan,1
7355,Suresh Naidu,1
7356,Suresh de Mel,1
7357,Surjit S. Bhalla,1
7358,Susan Athey,0
7359,Susan B. Vroman,0
7360,Susan Chun Zhu,0
7361,Susan E. Woodward,0
7362,Susan M. Dynarski,0
7363,Susan Mongell,0
7364,Susan Pozo,0
7365,Susan Rose-Ackerman,0
7366,Susan Vroman,0
7367,Susan W. Parker,0
7368,Susann Rohwedder,0
7369,Susanna Esteban,0
7370,Susanne Lohmann,0
7371,Susanne M. Schennach,0
7372,Susanto Basu,1
7373,Sushil Bikhchandani,1
7374,Sushil Wadhwani,1
7375,Susumu Imai,1
7376,Suzanne Scotchmer,0
7377,Sven E. Feldmann,1
7378,Sven Rady,1
7379,Sven W. Arndt,1
7380,Sweder van Wijnbergen,1
7381,Sweta Chaman Saxena,0
7382,Sydney C. Ludvigson,0
7383,Sydney Ludvigson,0
7384,Syed Ahmad,
7385,Syed Nawab Haider Naqvi,1
7386,Sylvain Chassang,1
7387,Sylvain Leduc,
7388,Szilvia Pápai,0
7389,Sébastien Lecocq,1
7390,Sébastien Pouget,
7391,Sébastien Roux,1
7392,Sílvia Gonçalves,0
7393,Sören Blomquist,1
7394,Søren Johansen,1
7395,Søren Leth-Petersen,1
7396,Søren Pedersen,1
7397,Søren Tolver Jensen,1
7398,T. Aldrich Finegan,1
7399,T. C. A. Anant,1
7400,T. D. Mount,1
7401,T. D. Wallace,1
7402,T. I. Matuszewski,1
7403,T. J. Rothenberg,1
7404,T. J. Wales,1
7405,T. Kloek,1
7406,T. Kose,1
7407,T. Krishna Kumar,1
7408,T. Lipták,1
7409,T. M. Brown,1
7410,T. Marschak,1
7411,T. N. Srinivasan,1
7412,T. Nicolaus Tideman,1
7413,T. P. Hill,1
7414,T. Paul Schultz,1
7415,T. R. Johnson,1
7416,T. R. Smith,1
7417,T. Renee Bowen,0
7418,T. S. Breusch,1
7419,T. Takayama,1
7420,T. Toyoda,1
7421,T. W. Anderson,1
7422,T. W. Hutchison,1
7423,T. W. Kinal,1
7424,T. Y. Shen,1
7425,Ta-Chung Liu,1
7426,Tadashi Hashimoto,1
7427,Tae Kun Seo,1
7428,Tai-Yeong Chung,
7429,Taisuke Otsu,1
7430,Tai‐wei Hu,
7431,Takaaki Takahashi,
7432,Takako Fujiwara-Greve,
7433,Takamitsu Sawa,1
7434,Takao Fujimoto,1
7435,Takao Kato,1
7436,Takao Kobayashi,1
7437,Takashi Hayashi,1
7438,Takashi Kamihigashi,1
7439,Takashi Kunimoto,1
7440,Takashi Negishi,1
7441,Takashi Yamashita,1
7442,Takatoshi Ito,1
7443,Takeo Hoshi,1
7444,Takeo Nakao,1
7445,Takeshi Amemiya,1
7446,Takeshi Hiromatsu,1
7447,Takuo Sugaya,1
7448,Takuro Yamashita,1
7449,Tal Gross,1
7450,Talbot Page,1
7451,Taly Reich,0
7452,Tamer Basar,1
7453,Tan Wang,1
7454,Tanjim Hossain,1
7455,Tanmoy Mukherjee,1
7456,Tano Santos,1
7457,Tanya Rosenblat,0
7458,Tanya S. Rosenblat,0
7459,Tao Jin,1
7460,Tao Zha,1
7461,Tao Zhu,1
7462,Tapan Mitra,1
7463,Tara Vishwanath,0
7464,Taradas Bandyopadhyay,
7465,Tarek A. Hassan,1
7466,Tarjei Havnes,
7467,Tat Y. Chan,1
7468,Tatevik Sekhposyan,0
7469,Tatiana Kirsanova,
7470,Tatiana Kornienko,0
7471,Tatsuo Hatta,1
7472,Tatsuro Ichiishi,1
7473,Tatsuyoshi Saijo,1
7474,Tatyana Koreshkova,
7475,Tavneet Suri,0
7476,Tayfun Sönmez,1
7477,Teck Ho,
7478,Teck-Hua Ho,1
7479,Ted O'Donoghue,1
7480,Ted Temzelides,1
7481,Teh-wei Hu,
7482,Terence J. Wales,1
7483,Teresa C. Fort,0
7484,Terje Lensberg,1
7485,Terje Skjerpen,1
7486,Terrance Odean,1
7487,Terrence Hendershott,
7488,Terrence Kinal,1
7489,Terrence W. Kinal,1
7490,Terri Kneeland,0
7491,Terry Heaps,1
7492,Terry Sicular,0
7493,Tetsuji Okazaki,1
7494,Teun Kloek,1
7495,Th. E. Nijman,
7496,Th. Lipták,
7497,Th. Magnac,
7498,Thanasis Stengos,
7499,Theo E. Nijman,1
7500,Theo Offerman,1
7501,Theo S. Eicher,
7502,Theodore C. Bergstrom,1
7503,Theodore E. Day,1
7504,Theodore E. Keeler,1
7505,Theodore Groves,1
7506,Theodore Harris,1
7507,Theodore J. Joyce,1
7508,Theodore Levitt,
7509,Theodore Palivos,
7510,Theodore Papageorgiou,
7511,Theodore W. Schultz,1
7512,Theresa Osborne,
7513,Theresa Van Hoomissen,0
7514,Thibault Fally,1
7515,Thierry Magnac,1
7516,Thierry Mayer,1
7517,Thierry Verdier,1
7518,Thomas A. Husted,1
7519,Thomas A. Kochan,
7520,Thomas A. Mroz,1
7521,Thomas Blake,1
7522,Thomas Buser,1
7523,Thomas Cooley,1
7524,"Thomas D. Tallarini, Jr.",
7525,Thomas Dohmen,1
7526,Thomas E. Borcherding,1
7527,Thomas E. MaCurdy,1
7528,Thomas Eisensee,1
7529,Thomas Epper,1
7530,Thomas F. Cargill,1
7531,Thomas F. Cooley,1
7532,Thomas F. Cosimano,1
7533,Thomas F. Crossley,1
7534,Thomas Ferguson,1
7535,Thomas Fujiwara,1
7536,Thomas G. McGuire,1
7537,Thomas Gale Moore,1
7538,Thomas H. Mayor,1
7539,Thomas H. McCurdy,
7540,Thomas H. Naylor,1
7541,Thomas H. Noe,1
7542,Thomas H. Tietenberg,
7543,Thomas H. Wonnacott,1
7544,Thomas Horst,1
7545,Thomas J. Holmes,1
7546,Thomas J. Kane,1
7547,Thomas J. Kniesner,1
7548,Thomas J. Nechyba,1
7549,Thomas J. Rothenberg,1
7550,Thomas J. Sargent,1
7551,Thomas J. Teisberg,1
7552,Thomas L. Cox,1
7553,Thomas L. Steinmeier,1
7554,Thomas Lemieux,1
7555,Thomas M. Havrilesky,1
7556,Thomas M. Mertens,1
7557,Thomas M. Stoker,1
7558,Thomas MaCurdy,1
7559,Thomas Mariotti,1
7560,Thomas Markussen,
7561,Thomas Marschak,1
7562,Thomas Mayer,1
7563,Thomas N. Hubbard,1
7564,Thomas Noll,
7565,Thomas P. Hart,
7566,Thomas Philippon,1
7567,Thomas Piketty,1
7568,Thomas R. Palfrey,1
7569,Thomas R. Saving,1
7570,Thomas Romer,1
7571,Thomas Russell,
7572,Thomas S. Ulen,1
7573,Thomas Sargent,1
7574,Thomas Stratmann,1
7575,Thomas Stöckl,1
7576,Thomas Tröger,1
7577,Thomas Vischer,1
7578,Thomas W. Epps,1
7579,Thomas W. Gilligan,1
7580,Thomas W. Ross,1
7581,Thomas Walker,1
7582,Thomas Wang,1
7583,Thomas Wiseman,1
7584,Thomas de Garidel‐Thoron,
7585,Thomas von Ungern-Sternberg,
7586,Thorsten Broecker,1
7587,Thorsten Chmura,1
7588,Thorsten Hens,
7589,Tiemen M. Woutersen,1
7590,Tien-wang Tsaur,1
7591,Till von Wachter,1
7592,Tilman Börgers,1
7593,Tilman Ehrbeck,1
7594,Tim Bollerslev,1
7595,Tim Groseclose,1
7596,Tim R. Sass,1
7597,Tim R. Smith,1
7598,Tim Worrall,
7599,Timo Boppart,1
7600,Timothy A. Deyak,1
7601,Timothy Besley,1
7602,Timothy C. Haab,1
7603,Timothy C. Salmon,1
7604,Timothy Cogley,1
7605,Timothy Dunne,1
7606,Timothy Erickson,1
7607,Timothy F. Bresnahan,1
7608,Timothy Feddersen,1
7609,Timothy G. Conley,1
7610,Timothy Hannan,1
7611,Timothy J. Bartik,1
7612,Timothy J. Besley,1
7613,Timothy J. Feddersen,1
7614,Timothy J. Gronberg,1
7615,Timothy J. Kehoe,1
7616,Timothy J. Vogelsang,1
7617,Timothy Johnson,
7618,Timothy M. Smeeding,1
7619,Timothy N. Cason,1
7620,Timothy S. Fuerst,1
7621,Timothy W. Guinnane,1
7622,Timothy Waidmann,1
7623,Timothy van Zandt,
7624,Timur Kuran,
7625,Tirthatanmoy Das,1
7626,Tjalling C. Koopmans,1
7627,Tobias B. Switzer,1
7628,Tobias J. Moskowitz,1
7629,Tobias Lindqvist,1
7630,Todd B. Walker,1
7631,Todd E. Elder,1
7632,Todd Keister,1
7633,Todd R. Stinebrickner,
7634,Todd Rogers,1
7635,Todd Sandler,1
7636,Todd Sarver,1
7637,Todd Schoellman,
7638,Todd Sinai,1
7639,Todd Stinebrickner,1
7640,Tohru Inoue,1
7641,Toke S. Aidt,1
7642,Tom E. Davis,
7643,Tom Krebs,1
7644,Tom S. Vogl,1
7645,Tom Tyler,1
7646,Tom Wansbeek,1
7647,Tom Wilkening,1
7648,Tomas Dvorak,1
7649,Tomas J. Philipson,1
7650,Tomas Philipson,1
7651,Tomas Rodriguez-Barraquer,1
7652,Tomas Sjöström,1
7653,Tomasz Piskorski,1
7654,Tomasz Sadzik,1
7655,Tomasz Strzalecki,1
7656,Tomio Kinoshita,1
7657,Tommaso Frattini,
7658,Tommaso Monacelli,
7659,Tommaso Nannicini,1
7660,Tommaso Valletti,1
7661,Tommy Andersson,1
7662,Tommy Stamland,1
7663,Tomomi Tanaka,0
7664,Tomoyuki Nakajima,1
7665,Tong Hun Lee,1
7666,Tong Li,1
7667,Toni M. Whited,0
7668,Tony Lancaster,
7669,Topi Miettinen,1
7670,Tor Jacobson,1
7671,Tor Jakob Klette,1
7672,Torben G. Andersen,1
7673,Torben Heien Nielsen,1
7674,Torben Iversen,1
7675,Tore Ellingsen,1
7676,Tore Olsen,1
7677,Torsten Persson,1
7678,Toru Kitagawa,1
7679,Toshihiko Kawagoe,1
7680,Toshihiko Mukoyama,
7681,Tracy R. Lewis,1
7682,Tracy Yue Wang,
7683,Travis Maron,1
7684,Treb Allen,1
7685,Trent J. Bertrand,1
7686,Trevor S. Breusch,
7687,Tridib Sharma,1
7688,Tristan Reed,1
7689,Trond E. Olsen,1
7690,Trout Rader,1
7691,Truman A. Clark,1
7692,Truman Bewley,1
7693,Truman F. Bewley,1
7694,Trygve Haavelmo,
7695,Tryphon Kollintzas,1
7696,Tsogbadral Galaabaatar,1
7697,Tsunehiko Watanabe,1
7698,Tsuneo Ishikawa,1
7699,Tullio Jappelli,1
7700,Tuomo Vuolteenaho,1
7701,Tuvia Blumenthal,
7702,Ty Turley,1
7703,Tyler Cowen,1
7704,Tymofiy Mylovanov,
7705,Tymon Tatur,1
7706,U. M. Possen,1
7707,U. Segal,1
7708,Uday Rajan,1
7709,Uday S. Karmarkar,1
7710,Udo Ebert,1
7711,Ufuk Akcigit,1
7712,Ujjayant Chakravorty,1
7713,Ulf Söderström,1
7714,Ulf von Lilienfeld-Toal,1
7715,Ulrich Doraszelski,1
7716,Ulrich J. Wagner,1
7717,Ulrich K. Müller,
7718,Ulrich Kohli,
7719,Ulrike Malmendier,0
7720,Una Okonkwo Osili,0
7721,Urban J. Jermann,1
7722,Uri Gneezy,1
7723,Uri M. Possen,1
7724,Uri Possen,1
7725,Uriel G. Rothblum,1
7726,Urs Fischbacher,1
7727,Urs Schweizer,1
7728,Uta Schönberg,0
7729,Uwe Sunde,1
7730,Uzi Segal,1
7731,V. Bhaskar,
7732,V. Chernozhukov,1
7733,V. Filipe Martins-da-Rocha,1
7734,V. Ginsburgh,1
7735,V. Joseph Hotz,1
7736,V. K. Chetty,1
7737,V. K. Murthy,1
7738,V. K. Sastry,
7739,V. K. Srivastava,1
7740,V. Kerry Smith,1
7741,V. N. Murti,1
7742,V. Sundararajan,
7743,V. Torre,1
7744,V. V Chari,
7745,V. V. Chari,1
7746,V. Vance Roley,1
7747,V. W. Ruttan,1
7748,Val E. Lambson,1
7749,Val Eugene Lambson,
7750,Valaria P. Vendrzyk,0
7751,Valentina Bruno,
7752,Valentina Corradi,
7753,Valentina Nigro,0
7754,Valerie A. Ramey,0
7755,Valerie R. Bencivenga,0
7756,Valérie Lechene,0
7757,Vance Martin,1
7758,Varadarajan V. Chari,1
7759,Vasco M. Carvalho,1
7760,Vasco d'Orey,1
7761,Vasiliki Plerou,0
7762,Vasiliki Skreta,0
7763,Vassilis A. Hajivassiliou,1
7764,Venkat Lakshminarayanan,1
7765,Venkatesh Bala,1
7766,Venkatesh Sundararaman,1
7767,Vernon Henderson,
7768,Vernon L. Smith,1
7769,Veronica Guerrieri,0
7770,Veronica Rappoport,
7771,Veronica Santarosa,0
7772,Vesna Prasnikar,0
7773,Vicente Cuñat,1
7774,Vicente Madrigal,1
7775,Victor Aguirregabiria,1
7776,Victor Chernozhukov,1
7777,Victor Ginsburgh,1
7778,Victor Lavy,1
7779,Victor Polterovich,1
7780,Victor Stango,1
7781,Victor Zarnowitz,1
7782,Victoria Ivashina,0
7783,Victoria Lapham,0
7784,Victoria Prowse,0
7785,Vidar Ringstad,1
7786,Vijay Krishna,1
7787,Vijay Singal,1
7788,Vijayendra Rao,1
7789,Vikas Chitre,1
7790,Vikrant Vig,1
7791,Viktor Todorov,1
7792,Viktor Tsyrennikov,1
7793,Viktor Winschel,1
7794,Villamor Gamponia,1
7795,Vincent Anesi,
7796,Vincent Crawford,1
7797,Vincent Feltkamp,
7798,Vincent H. Smith,1
7799,Vincent J. Geraci,1
7800,Vincent J. Tarascio,1
7801,Vincent P. Crawford,1
7802,Vincenzo Denicolò,1
7803,Vincenzo Quadrini,1
7804,Virgiliu Midrigan,1
7805,Virginia M. Shiller,0
7806,Virginia Sánchez-Marcos,
7807,Vitor Trindade,1
7808,Vivian Lei,0
7809,Vivian Z. Yue,0
7810,Vjollca Sadiraj,0
7811,Vladimir Danilov,1
7812,Vladimir G. Spokoiny,1
7813,Vladimir Korobov,1
7814,Vladimir Stoikov,1
7815,Vladislav Damjanovic,1
7816,Volker Nocke,1
7817,Volker Wieland,1
7818,W. A. Bomberger,1
7819,W. Bentley MacLeod,1
7820,W. Bentley Macleod,
7821,W. Braddock Hickman,
7822,W. D. C. Wright,1
7823,W. D. Morgan,1
7824,W. D. O'Neill,1
7825,W. David C. Wright,1
7826,W. Davis Dechert,
7827,W. Duane Evans,1
7828,W. E. Diewert,1
7829,W. E. Johnston,1
7830,W. E. Oates,1
7831,W. Eichhorn,1
7832,W. Erwin Diewert,1
7833,W. Henry Chiu,1
7834,W. Hildenbrand,1
7835,W. J. Baumol,1
7836,W. J. Berger,1
7837,W. John Jordan,1
7838,W. Kip Viscusi,1
7839,W. M. Corden,1
7840,W. M. Gorman,1
7841,W. M. Mikhail,1
7842,W. Mark Crain,1
7843,W. Michael Hanemann,1
7844,W. Narendranathan,
7845,W. Oberhofer,1
7846,W. Reed Walker,1
7847,W. Robert Reed,1
7848,W. W. Cooper,1
7849,W. W. Sharkey,1
7850,W. Walker Hanlon,1
7851,Wade P. Sewell,1
7852,Wahidul Haque,1
7853,Wallace E. Huffman,
7854,Wallace E. Oates,1
7855,Wallace P. Mullin,1
7856,Walter Armbruster,1
7857,Walter Beckert,
7858,Walter Bossert,1
7859,Walter D. Fisher,1
7860,Walter Distaso,
7861,Walter Enders,1
7862,Walter Hettich,1
7863,Walter J. Wadycki,1
7864,Walter Krämer,1
7865,Walter N. Thurman,1
7866,Walter P. Keller,1
7867,Walter Perrin Heller,1
7868,Walter Y. Oi,
7869,Warren C. Robinson,
7870,Warren C. Whatley,1
7871,Warren E. Weber,1
7872,Wayne A. Fuller,1
7873,Wayne E. Ferson,1
7874,Wayne J. Shafer,1
7875,Wayne Vroman,1
7876,Wei Jiang,0
7877,Wei Li,0
7878,Wei Lo,1
7879,Wei Xiong,1
7880,Wen-Ling Lin,0
7881,Wendy A. Stock,0
7882,Wenlan Qian,0
7883,Werner Boge,
7884,Werner Hildenbrand,1
7885,Werner Oettli,1
7886,Werner Ploberger,1
7887,Werner Roeger,1
7888,Werner Stanzl,1
7889,Werner W. Pommerehne,1
7890,Wesley D. Seitz,1
7891,Wesley M. Cohen,1
7892,Wesley Yin,1
7893,Whitney K. Newey,1
7894,Whitney Newey,1
7895,Wieland Müller,1
7896,Wilbert van der Klaauw,1
7897,Wilbur John Coleman,
7898,Wilbur John Coleman II,
7899,Wilford L. L'Esperance,1
7900,Wilfred Candler,1
7901,Wilfred Ethier,1
7902,Wilfred J. Ethier,1
7903,Wilhelm Neuefeind,1
7904,Will Dobbie,1
7905,Willard E. Witte,1
7906,Willard G. Manning,1
7907,Willard T. Carleton,1
7908,Willem H. Buiter,1
7909,William A. Barnett,1
7910,William A. Bomberger,1
7911,William A. Brock,1
7912,William A. Pizer,1
7913,William B. English,1
7914,William B. Vogt,1
7915,William B. Walstad,1
7916,William C. Lee,1
7917,William C. Randolph,1
7918,William C. Strange,1
7919,William C. Wheaton,1
7920,William Chan,1
7921,William Craig Riddell,1
7922,William D. Grampp,1
7923,William D. Ingram,1
7924,William D. Nordhaus,1
7925,William D. Schulze,1
7926,"William Darity, Jr.",1
7927,William E. Becker,1
7928,William E. Gibson,1
7929,William E. Taylor,1
7930,William E. Young,1
7931,William Easterly,1
7932,William F. Shughart II,
7933,William Fellner,
7934,William Fuchs,1
7935,William G. Dewald,1
7936,William G. Gale,1
7937,William Gale,1
7938,William Geller,
7939,William H. Branson,1
7940,William H. Desvousges,1
7941,William H. Furtan,1
7942,William H. Greene,1
7943,William H. Nicholls,
7944,William H. Oakland,
7945,William H. Sandholm,1
7946,William J. Baumol,1
7947,William J. Breen,1
7948,William J. Carrington,1
7949,William J. Haley,1
7950,William J. Hausman,1
7951,William J. Marshall,1
7952,William James Adams,
7953,William L. Silber,1
7954,William Lazonick,1
7955,William M. Boal,1
7956,William N. Evans,1
7957,William N. Leonard,1
7958,William Nordhaus,1
7959,William Novshek,1
7960,"William O. Brown, Jr.",1
7961,William P. Butz,1
7962,William P. Rogerson,1
7963,William Poole,1
7964,William R. Bryan,1
7965,William R. Dougan,1
7966,William R. Johnson,1
7967,William R. Kerr,1
7968,William R. Parke,1
7969,William R. Russell,1
7970,William R. Zame,1
7971,William S. Comanor,1
7972,William S. Krasker,1
7973,William S. Neilson,1
7974,William S. Reece,1
7975,William Samuelson,1
7976,William Schworm,1
7977,William Sher,
7978,William Sjostrom,1
7979,William Stanford,1
7980,William Thomson,1
7981,William Troost,1
7982,William V. Gehrlein,1
7983,William Woolston,1
7984,William Zame,1
7985,Willie Belton,1
7986,Willis Peterson,1
7987,Wim Vijverberg,1
7988,Wim van Eck,1
7989,Winand Emons,
7990,Wing Suen,1
7991,Winston W. Chang,1
7992,Wojciech Charemza,
7993,Wojciech Kopczuk,1
7994,Wojciech Olszewski,1
7995,Wolfgang Eichhorn,1
7996,Wolfgang Härdle,1
7997,Wolfgang Keller,1
7998,Wolfgang Leininger,
7999,Wolfgang Mayer,1
8000,Wolfgang Pesendorfer,1
8001,Wolfgang Polasek,1
8002,Wolfram Schlenker,1
8003,Wonho Song,
8004,Woo Sik Jung,1
8005,Woong Yong Park,1
8006,Wouter Dessein,1
8007,Wouter J. Den Haan,
8008,Wulong Gu,
8009,Wuu-Long Lin,1
8010,X. Tang,1
8011,Xavier Calsamiglia,1
8012,Xavier D'Haultfœuille,1
8013,Xavier Freixas,1
8014,Xavier Gabaix,1
8015,Xavier Giroud,1
8016,Xavier Sala-I-Martin,
8017,Xavier Sala-i-Martin,1
8018,Xavier Sala‐i‐Martin,
8019,Xavier Vives,1
8020,Xianghong Wang,0
8021,Xianwen Shi,1
8022,Xiao Wei,1
8023,Xiao-yuan Dong,0
8024,Xiaobo Zhang,
8025,Xiaodong Zhu,1
8026,Xiaohong Chen,0
8027,Xiaoji Lin,1
8028,Xiaojian Zhao,
8029,Xiaokai Yang,1
8030,Xiaolin Xing,0
8031,Xiaotong Shen,1
8032,Xiaoxia Shi,0
8033,Xiaoyong Zheng,
8034,Xin Meng,
8035,Xinzheng Shi,1
8036,Xu Cheng,0
8037,Xu Tan,0
8038,Xuanming Su,1
8039,Xuming He,1
8040,Xun Tang,1
8041,Y. Fan,0
8042,Y. Hossein Farzin,1
8043,Y. Nishiyama,1
8044,Y. P. Gupta,1
8045,Y. P. Mehra,1
8046,Y. Stephen Chiu,
8047,Y. Wang,0
8048,Y. Y. Papageorgiou,1
8049,Y. Younes,1
8050,Yacine Aït-Sahalia,1
8051,Yair Mundlak,1
8052,Yair Tauman,1
8053,Yakar Kannai,1
8054,Yakov Amihud,
8055,Yale M. Braunstein,1
8056,Yan Bai,0
8057,Yan Chen,0
8058,Yang Wang,0
8059,Yang-Ming Chang,1
8060,Yaniv Dover,1
8061,Yann Algan,1
8062,Yannick Kalantzis,
8063,Yannis M. Ioannides,1
8064,Yanqin Fan,0
8065,Yaron Azrieli,1
8066,Yaron Lahav,1
8067,Yaroslav Kryukov,1
8068,Yasuo Murata,1
8069,Yasuo Uekawa,1
8070,Yasusuke Murakami,1
8071,Yasutora Watanabe,1
8072,Yaw Nyarko,1
8073,Yehning Chen,1
8074,Yehuda John Levy,
8075,Yehuda Levy,1
8076,Yena Park,
8077,Yeon-Koo Che,1
8078,Yeon‐Koo Che,
8079,Yeung Lewis Chan,1
8080,Yi Qian,0
8081,Yi Wen,1
8082,Yi-Chun Chen,1
8083,Yiannis P. Venieris,1
8084,Yiannis Vailakis,1
8085,Yiannis Venieris,1
8086,Yihong Xia,0
8087,Yili Chien,
8088,Ying Chen,0
8089,Yingyao Hu,1
8090,Yingyi Qian,1
8091,Yishay D. Maoz,
8092,Yishay Mansour,1
8093,Yishay Yafeh,1
8094,Yiting Li,0
8095,Yixiao Sun,1
8096,Yngve Willassen,
8097,Yoav Kislev,1
8098,Yochanan Comay,1
8099,Yock Y. Chong,
